game_id,team_name,team_type,point,throw,break,field,defense,division
1,sf_fury,win_team,2,down,,full,person,womens
1,sf_fury,win_team,2,swing,,,person,womens
1,sf_fury,win_team,2,down,,,person,womens
1,sf_fury,win_team,2,down,,,person,womens
1,sf_fury,win_team,2,swing,1,,person,womens
1,sf_fury,win_team,2,turn,,,person,womens
1,sf_fury,win_team,2,swing,1,full,person,womens
1,sf_fury,win_team,2,swing,1,,person,womens
1,sf_fury,win_team,2,swing,1,,person,womens
1,sf_fury,win_team,2,down,,,person,womens
1,sf_fury,win_team,2,swing,,,person,womens
1,sf_fury,win_team,2,swing,,,person,womens
1,sf_fury,win_team,2,swing,,,person,womens
1,sf_fury,win_team,2,swing,1,,person,womens
1,sf_fury,win_team,2,dump,,,person,womens
1,sf_fury,win_team,2,swing,1,,person,womens
1,sf_fury,win_team,2,down,,,person,womens
1,sf_fury,win_team,2,turn,,,person,womens
1,sf_fury,win_team,3,swing,,brick,person,womens
1,sf_fury,win_team,3,down,,,person,womens
1,sf_fury,win_team,3,down,,,person,womens
1,sf_fury,win_team,3,dump,,,person,womens
1,sf_fury,win_team,3,down,1,,person,womens
1,sf_fury,win_team,3,swing,,,person,womens
1,sf_fury,win_team,3,down,,,person,womens
1,sf_fury,win_team,3,turn,,,person,womens
1,sf_fury,win_team,3,down,,half,person,womens
1,sf_fury,win_team,3,down,1,,person,womens
1,sf_fury,win_team,3,down,,,person,womens
1,sf_fury,win_team,3,score,,,person,womens
1,sf_fury,win_team,4,dump,,full,person,womens
1,sf_fury,win_team,4,swing,,,person,womens
1,sf_fury,win_team,4,swing,1,,person,womens
1,sf_fury,win_team,4,swing,1,,person,womens
1,sf_fury,win_team,4,turn,,,person,womens
1,sf_fury,win_team,5,swing,,brick,person,womens
1,sf_fury,win_team,5,turn,,,person,womens
1,sf_fury,win_team,6,down,,full,person,womens
1,sf_fury,win_team,6,swing,,,person,womens
1,sf_fury,win_team,6,down,1,,person,womens
1,sf_fury,win_team,6,swing,,,person,womens
1,sf_fury,win_team,6,down,,,person,womens
1,sf_fury,win_team,6,turn,,,person,womens
1,sf_fury,win_team,6,down,1,full,person,womens
1,sf_fury,win_team,6,swing,1,,person,womens
1,sf_fury,win_team,6,down,,,person,womens
1,sf_fury,win_team,6,swing,,,person,womens
1,sf_fury,win_team,6,down,,,person,womens
1,sf_fury,win_team,6,down,,,person,womens
1,sf_fury,win_team,6,down,,,person,womens
1,sf_fury,win_team,6,swing,1,,person,womens
1,sf_fury,win_team,6,swing,1,,person,womens
1,sf_fury,win_team,6,swing,,,person,womens
1,sf_fury,win_team,6,swing,,,person,womens
1,sf_fury,win_team,6,down,,,person,womens
1,sf_fury,win_team,6,down,1,,person,womens
1,sf_fury,win_team,6,score,,,person,womens
1,sf_fury,win_team,7,swing,,half,person,womens
1,sf_fury,win_team,7,down,,,person,womens
1,sf_fury,win_team,7,down,1,,person,womens
1,sf_fury,win_team,7,dump,,,person,womens
1,sf_fury,win_team,7,swing,,,person,womens
1,sf_fury,win_team,7,down,,,person,womens
1,sf_fury,win_team,7,down,,,person,womens
1,sf_fury,win_team,7,turn,,,person,womens
1,sf_fury,win_team,7,swing,,half,person,womens
1,sf_fury,win_team,7,down,1,,person,womens
1,sf_fury,win_team,7,swing,1,,person,womens
1,sf_fury,win_team,7,down,,,person,womens
1,sf_fury,win_team,7,dump,,,person,womens
1,sf_fury,win_team,7,down,1,,person,womens
1,sf_fury,win_team,7,swing,,,person,womens
1,sf_fury,win_team,7,dump,,,person,womens
1,sf_fury,win_team,7,down,1,,person,womens
1,sf_fury,win_team,7,score,,,person,womens
1,sf_fury,win_team,9,swing,,brick,zone,womens
1,sf_fury,win_team,9,down,,,zone,womens
1,sf_fury,win_team,9,swing,,,zone,womens
1,sf_fury,win_team,9,swing,,,zone,womens
1,sf_fury,win_team,9,swing,,,zone,womens
1,sf_fury,win_team,9,swing,,,zone,womens
1,sf_fury,win_team,9,swing,,,zone,womens
1,sf_fury,win_team,9,down,,,zone,womens
1,sf_fury,win_team,9,swing,,,zone,womens
1,sf_fury,win_team,9,swing,,,zone,womens
1,sf_fury,win_team,9,swing,,,zone,womens
1,sf_fury,win_team,9,dump,,,zone,womens
1,sf_fury,win_team,9,swing,,,zone,womens
1,sf_fury,win_team,9,down,,,person,womens
1,sf_fury,win_team,9,swing,1,,person,womens
1,sf_fury,win_team,9,swing,1,,person,womens
1,sf_fury,win_team,9,down,1,,person,womens
1,sf_fury,win_team,9,score,,,person,womens
1,sf_fury,win_team,11,huck,,half,person,womens
1,sf_fury,win_team,11,turn,,,person,womens
1,sf_fury,win_team,11,down,,full,person,womens
1,sf_fury,win_team,11,down,,,person,womens
1,sf_fury,win_team,11,huck,,,person,womens
1,sf_fury,win_team,11,turn,,,person,womens
1,sf_fury,win_team,12,down,,full,person,womens
1,sf_fury,win_team,12,swing,1,,person,womens
1,sf_fury,win_team,12,dump,,,person,womens
1,sf_fury,win_team,12,down,,,person,womens
1,sf_fury,win_team,12,down,1,,person,womens
1,sf_fury,win_team,12,huck,,,person,womens
1,sf_fury,win_team,12,turn,,,person,womens
1,sf_fury,win_team,12,down,1,brick,person,womens
1,sf_fury,win_team,12,down,,,person,womens
1,sf_fury,win_team,12,dump,,,person,womens
1,sf_fury,win_team,12,huck,,,person,womens
1,sf_fury,win_team,12,score,,,person,womens
1,sf_fury,win_team,14,down,,full,person,womens
1,sf_fury,win_team,14,down,1,,person,womens
1,sf_fury,win_team,14,down,,,person,womens
1,sf_fury,win_team,14,down,1,,person,womens
1,sf_fury,win_team,14,huck,1,,person,womens
1,sf_fury,win_team,14,dump,,,person,womens
1,sf_fury,win_team,14,down,,,person,womens
1,sf_fury,win_team,14,down,,,person,womens
1,sf_fury,win_team,14,score,,,person,womens
1,sf_fury,win_team,16,down,,full,person,womens
1,sf_fury,win_team,16,swing,,,person,womens
1,sf_fury,win_team,16,down,,,person,womens
1,sf_fury,win_team,16,down,1,,person,womens
1,sf_fury,win_team,16,swing,,,person,womens
1,sf_fury,win_team,16,huck,,,person,womens
1,sf_fury,win_team,16,huck,1,,person,womens
1,sf_fury,win_team,16,score,,,person,womens
1,sf_fury,win_team,17,huck,,half,person,womens
1,sf_fury,win_team,17,score,,,person,womens
1,sf_fury,win_team,19,dump,,brick,zone,womens
1,sf_fury,win_team,19,down,,,zone,womens
1,sf_fury,win_team,19,dump,,,zone,womens
1,sf_fury,win_team,19,down,,,zone,womens
1,sf_fury,win_team,19,down,,,zone,womens
1,sf_fury,win_team,19,down,1,,zone,womens
1,sf_fury,win_team,19,dump,,,zone,womens
1,sf_fury,win_team,19,swing,,,zone,womens
1,sf_fury,win_team,19,down,,,person,womens
1,sf_fury,win_team,19,down,,,person,womens
1,sf_fury,win_team,19,turn,,,person,womens
1,sf_fury,win_team,19,down,,brick,person,womens
1,sf_fury,win_team,19,swing,1,,person,womens
1,sf_fury,win_team,19,down,1,,person,womens
1,sf_fury,win_team,19,down,,,person,womens
1,sf_fury,win_team,19,turn,,,person,womens
1,sf_fury,win_team,19,huck,,half,person,womens
1,sf_fury,win_team,19,turn,,,person,womens
1,sf_fury,win_team,19,swing,,brick,person,womens
1,sf_fury,win_team,19,swing,,,person,womens
1,sf_fury,win_team,19,down,,,person,womens
1,sf_fury,win_team,19,swing,,,person,womens
1,sf_fury,win_team,19,dump,,,person,womens
1,sf_fury,win_team,19,swing,,,person,womens
1,sf_fury,win_team,19,down,,,person,womens
1,sf_fury,win_team,19,turn,,,person,womens
1,sf_fury,win_team,19,down,,endzone,person,womens
1,sf_fury,win_team,19,time-out,,,person,womens
1,sf_fury,win_team,19,down,,,person,womens
1,sf_fury,win_team,19,score,,,person,womens
1,sf_fury,win_team,20,swing,1,full,person,womens
1,sf_fury,win_team,20,down,,,person,womens
1,sf_fury,win_team,20,swing,,,person,womens
1,sf_fury,win_team,20,down,,,person,womens
1,sf_fury,win_team,20,turn,,,person,womens
1,sf_fury,win_team,21,down,,brick,person,womens
1,sf_fury,win_team,21,down,,,person,womens
1,sf_fury,win_team,21,huck,,,person,womens
1,sf_fury,win_team,21,turn,,,person,womens
1,sf_fury,win_team,21,swing,1,endzone,person,womens
1,sf_fury,win_team,21,dump,,,person,womens
1,sf_fury,win_team,21,swing,,,person,womens
1,sf_fury,win_team,21,swing,,,person,womens
1,sf_fury,win_team,21,down,,,person,womens
1,sf_fury,win_team,21,down,,,person,womens
1,sf_fury,win_team,21,score,,,person,womens
1,sf_fury,win_team,22,swing,1,full,person,womens
1,sf_fury,win_team,22,down,,,person,womens
1,sf_fury,win_team,22,swing,,,person,womens
1,sf_fury,win_team,22,swing,,,person,womens
1,sf_fury,win_team,22,down,,,person,womens
1,sf_fury,win_team,22,down,,,person,womens
1,sf_fury,win_team,22,down,,,person,womens
1,sf_fury,win_team,22,down,,,person,womens
1,sf_fury,win_team,22,score,,,person,womens
1,sf_fury,win_team,24,down,,brick,person,womens
1,sf_fury,win_team,24,swing,,,person,womens
1,sf_fury,win_team,24,down,1,,person,womens
1,sf_fury,win_team,24,swing,,,person,womens
1,sf_fury,win_team,24,huck,,,person,womens
1,sf_fury,win_team,24,turn,,,person,womens
1,sf_fury,win_team,24,down,,half,person,womens
1,sf_fury,win_team,24,down,,,person,womens
1,sf_fury,win_team,24,swing,,,person,womens
1,sf_fury,win_team,24,swing,1,,person,womens
1,sf_fury,win_team,24,swing,1,,person,womens
1,sf_fury,win_team,24,down,,,person,womens
1,sf_fury,win_team,24,down,,,person,womens
1,sf_fury,win_team,24,score,,,person,womens
1,sf_fury,win_team,25,huck,,full,person,womens
1,sf_fury,win_team,25,swing,,,person,womens
1,sf_fury,win_team,25,down,,,person,womens
1,sf_fury,win_team,25,score,,,person,womens
1,sf_fury,win_team,27,down,,brick,person,womens
1,sf_fury,win_team,27,down,,,person,womens
1,sf_fury,win_team,27,down,1,,person,womens
1,sf_fury,win_team,27,down,,,person,womens
1,sf_fury,win_team,27,swing,,,person,womens
1,sf_fury,win_team,27,swing,,,person,womens
1,sf_fury,win_team,27,swing,,,person,womens
1,sf_fury,win_team,27,down,,,person,womens
1,sf_fury,win_team,27,score,,,person,womens
1,bos_brutesquad,lose_team,1,swing,,full,person,womens
1,bos_brutesquad,lose_team,1,swing,,,person,womens
1,bos_brutesquad,lose_team,1,swing,1,,person,womens
1,bos_brutesquad,lose_team,1,down,1,,person,womens
1,bos_brutesquad,lose_team,1,swing,,,person,womens
1,bos_brutesquad,lose_team,1,down,,,person,womens
1,bos_brutesquad,lose_team,1,dump,,,person,womens
1,bos_brutesquad,lose_team,1,swing,,,person,womens
1,bos_brutesquad,lose_team,1,swing,,,person,womens
1,bos_brutesquad,lose_team,1,swing,,,person,womens
1,bos_brutesquad,lose_team,1,swing,,,person,womens
1,bos_brutesquad,lose_team,1,down,1,,person,womens
1,bos_brutesquad,lose_team,1,down,,,person,womens
1,bos_brutesquad,lose_team,1,swing,,,person,womens
1,bos_brutesquad,lose_team,1,swing,,,person,womens
1,bos_brutesquad,lose_team,1,down,1,,person,womens
1,bos_brutesquad,lose_team,1,dump,,,person,womens
1,bos_brutesquad,lose_team,1,down,,,person,womens
1,bos_brutesquad,lose_team,1,dump,,,person,womens
1,bos_brutesquad,lose_team,1,down,,,person,womens
1,bos_brutesquad,lose_team,1,score,,,person,womens
1,bos_brutesquad,lose_team,2,down,,half,person,womens
1,bos_brutesquad,lose_team,2,huck,,,person,womens
1,bos_brutesquad,lose_team,2,turn,,,person,womens
1,bos_brutesquad,lose_team,2,huck,,half,person,womens
1,bos_brutesquad,lose_team,2,score,,,person,womens
1,bos_brutesquad,lose_team,3,down,,full,person,womens
1,bos_brutesquad,lose_team,3,turn,,,person,womens
1,bos_brutesquad,lose_team,4,down,,brick,person,womens
1,bos_brutesquad,lose_team,4,down,1,,person,womens
1,bos_brutesquad,lose_team,4,swing,,,person,womens
1,bos_brutesquad,lose_team,4,down,,,person,womens
1,bos_brutesquad,lose_team,4,huck,,,person,womens
1,bos_brutesquad,lose_team,4,turn,,,person,womens
1,bos_brutesquad,lose_team,4,swing,,quarter,person,womens
1,bos_brutesquad,lose_team,4,down,1,,person,womens
1,bos_brutesquad,lose_team,4,score,,,person,womens
1,bos_brutesquad,lose_team,5,down,,quarter,person,womens
1,bos_brutesquad,lose_team,5,down,,,person,womens
1,bos_brutesquad,lose_team,5,score,,,person,womens
1,bos_brutesquad,lose_team,6,down,1,half,person,womens
1,bos_brutesquad,lose_team,6,swing,,,person,womens
1,bos_brutesquad,lose_team,6,swing,1,,person,womens
1,bos_brutesquad,lose_team,6,swing,,,person,womens
1,bos_brutesquad,lose_team,6,huck,,,person,womens
1,bos_brutesquad,lose_team,6,turn,,,person,womens
1,bos_brutesquad,lose_team,7,down,,full,person,womens
1,bos_brutesquad,lose_team,7,down,,,person,womens
1,bos_brutesquad,lose_team,7,down,1,,person,womens
1,bos_brutesquad,lose_team,7,down,,,person,womens
1,bos_brutesquad,lose_team,7,turn,,,person,womens
1,bos_brutesquad,lose_team,7,huck,,full,person,womens
1,bos_brutesquad,lose_team,7,turn,,,person,womens
1,bos_brutesquad,lose_team,8,huck,,half,person,womens
1,bos_brutesquad,lose_team,8,score,,,person,womens
1,bos_brutesquad,lose_team,10,swing,,half,person,womens
1,bos_brutesquad,lose_team,10,down,1,,person,womens
1,bos_brutesquad,lose_team,10,down,1,,person,womens
1,bos_brutesquad,lose_team,10,down,1,,person,womens
1,bos_brutesquad,lose_team,10,down,1,,person,womens
1,bos_brutesquad,lose_team,10,score,,,person,womens
1,bos_brutesquad,lose_team,11,down,1,full,person,womens
1,bos_brutesquad,lose_team,11,swing,,,person,womens
1,bos_brutesquad,lose_team,11,down,,,person,womens
1,bos_brutesquad,lose_team,11,dump,,,person,womens
1,bos_brutesquad,lose_team,11,swing,,,person,womens
1,bos_brutesquad,lose_team,11,swing,1,,person,womens
1,bos_brutesquad,lose_team,11,swing,1,,person,womens
1,bos_brutesquad,lose_team,11,swing,,,person,womens
1,bos_brutesquad,lose_team,11,down,,,person,womens
1,bos_brutesquad,lose_team,11,huck,,,person,womens
1,bos_brutesquad,lose_team,11,turn,,,person,womens
1,bos_brutesquad,lose_team,11,dump,,full,person,womens
1,bos_brutesquad,lose_team,11,down,,,person,womens
1,bos_brutesquad,lose_team,11,down,,,person,womens
1,bos_brutesquad,lose_team,11,down,,,person,womens
1,bos_brutesquad,lose_team,11,down,,,person,womens
1,bos_brutesquad,lose_team,11,down,1,,person,womens
1,bos_brutesquad,lose_team,11,down,,,person,womens
1,bos_brutesquad,lose_team,11,down,,,person,womens
1,bos_brutesquad,lose_team,11,time-out,,,person,womens
1,bos_brutesquad,lose_team,11,dump,,,person,womens
1,bos_brutesquad,lose_team,11,down,,,person,womens
1,bos_brutesquad,lose_team,11,swing,1,,person,womens
1,bos_brutesquad,lose_team,11,score,,,person,womens
1,bos_brutesquad,lose_team,12,huck,1,full,person,womens
1,bos_brutesquad,lose_team,12,turn,,,person,womens
1,bos_brutesquad,lose_team,13,down,,full,person,womens
1,bos_brutesquad,lose_team,13,down,1,,person,womens
1,bos_brutesquad,lose_team,13,down,,,person,womens
1,bos_brutesquad,lose_team,13,swing,1,,person,womens
1,bos_brutesquad,lose_team,13,down,,,person,womens
1,bos_brutesquad,lose_team,13,down,,,person,womens
1,bos_brutesquad,lose_team,13,down,,,person,womens
1,bos_brutesquad,lose_team,13,down,,,person,womens
1,bos_brutesquad,lose_team,13,score,,,person,womens
1,bos_brutesquad,lose_team,15,down,,full,person,womens
1,bos_brutesquad,lose_team,15,down,,,person,womens
1,bos_brutesquad,lose_team,15,swing,1,,person,womens
1,bos_brutesquad,lose_team,15,dump,,,person,womens
1,bos_brutesquad,lose_team,15,swing,,,person,womens
1,bos_brutesquad,lose_team,15,swing,1,,person,womens
1,bos_brutesquad,lose_team,15,down,,,person,womens
1,bos_brutesquad,lose_team,15,down,1,,person,womens
1,bos_brutesquad,lose_team,15,down,,,person,womens
1,bos_brutesquad,lose_team,15,down,,,person,womens
1,bos_brutesquad,lose_team,15,score,,,person,womens
1,bos_brutesquad,lose_team,17,dump,,brick,person,womens
1,bos_brutesquad,lose_team,17,down,,,person,womens
1,bos_brutesquad,lose_team,17,turn,,,person,womens
1,bos_brutesquad,lose_team,18,down,,brick,person,womens
1,bos_brutesquad,lose_team,18,dump,,,person,womens
1,bos_brutesquad,lose_team,18,down,,,person,womens
1,bos_brutesquad,lose_team,18,down,,,person,womens
1,bos_brutesquad,lose_team,18,down,,,person,womens
1,bos_brutesquad,lose_team,18,down,,,person,womens
1,bos_brutesquad,lose_team,18,score,,,person,womens
1,bos_brutesquad,lose_team,19,huck,,full,person,womens
1,bos_brutesquad,lose_team,19,turn,,,person,womens
1,bos_brutesquad,lose_team,19,down,,full,person,womens
1,bos_brutesquad,lose_team,19,down,1,,person,womens
1,bos_brutesquad,lose_team,19,down,,,person,womens
1,bos_brutesquad,lose_team,19,swing,,,person,womens
1,bos_brutesquad,lose_team,19,down,,,person,womens
1,bos_brutesquad,lose_team,19,swing,1,,person,womens
1,bos_brutesquad,lose_team,19,turn,,,person,womens
1,bos_brutesquad,lose_team,19,down,,full,person,womens
1,bos_brutesquad,lose_team,19,down,1,,person,womens
1,bos_brutesquad,lose_team,19,dump,,,person,womens
1,bos_brutesquad,lose_team,19,down,,,person,womens
1,bos_brutesquad,lose_team,19,dump,,,person,womens
1,bos_brutesquad,lose_team,19,down,,,person,womens
1,bos_brutesquad,lose_team,19,turn,,,person,womens
1,bos_brutesquad,lose_team,19,time-out,,full,person,womens
1,bos_brutesquad,lose_team,19,down,,,person,womens
1,bos_brutesquad,lose_team,19,turn,,,person,womens
1,bos_brutesquad,lose_team,20,swing,,brick,person,womens
1,bos_brutesquad,lose_team,20,huck,,,person,womens
1,bos_brutesquad,lose_team,20,turn,,,person,womens
1,bos_brutesquad,lose_team,20,down,,half,person,womens
1,bos_brutesquad,lose_team,20,down,,,person,womens
1,bos_brutesquad,lose_team,20,swing,,,person,womens
1,bos_brutesquad,lose_team,20,down,1,,person,womens
1,bos_brutesquad,lose_team,20,down,,,person,womens
1,bos_brutesquad,lose_team,20,score,,,person,womens
1,bos_brutesquad,lose_team,21,swing,,full,person,womens
1,bos_brutesquad,lose_team,21,turn,,,person,womens
1,bos_brutesquad,lose_team,22,down,,brick,person,womens
1,bos_brutesquad,lose_team,22,down,,,person,womens
1,bos_brutesquad,lose_team,22,swing,,,person,womens
1,bos_brutesquad,lose_team,22,down,1,,person,womens
1,bos_brutesquad,lose_team,22,swing,,,person,womens
1,bos_brutesquad,lose_team,22,down,,,person,womens
1,bos_brutesquad,lose_team,22,down,,,person,womens
1,bos_brutesquad,lose_team,22,swing,1,,person,womens
1,bos_brutesquad,lose_team,22,down,,,person,womens
1,bos_brutesquad,lose_team,22,swing,1,,person,womens
1,bos_brutesquad,lose_team,22,swing,,,person,womens
1,bos_brutesquad,lose_team,22,swing,1,,person,womens
1,bos_brutesquad,lose_team,22,down,1,,person,womens
1,bos_brutesquad,lose_team,22,swing,,,person,womens
1,bos_brutesquad,lose_team,22,down,1,,person,womens
1,bos_brutesquad,lose_team,22,down,1,,person,womens
1,bos_brutesquad,lose_team,22,turn,,,person,womens
1,bos_brutesquad,lose_team,23,down,,brick,person,womens
1,bos_brutesquad,lose_team,23,swing,,,person,womens
1,bos_brutesquad,lose_team,23,swing,1,,person,womens
1,bos_brutesquad,lose_team,23,swing,,,person,womens
1,bos_brutesquad,lose_team,23,down,,,person,womens
1,bos_brutesquad,lose_team,23,down,,,person,womens
1,bos_brutesquad,lose_team,23,down,,,person,womens
1,bos_brutesquad,lose_team,23,down,,,person,womens
1,bos_brutesquad,lose_team,23,swing,,,person,womens
1,bos_brutesquad,lose_team,23,dump,,,person,womens
1,bos_brutesquad,lose_team,23,down,,,person,womens
1,bos_brutesquad,lose_team,23,down,,,person,womens
1,bos_brutesquad,lose_team,23,score,,,person,womens
1,bos_brutesquad,lose_team,24,huck,,full,person,womens
1,bos_brutesquad,lose_team,24,turn,,,person,womens
1,bos_brutesquad,lose_team,25,down,,full,person,womens
1,bos_brutesquad,lose_team,25,down,,,person,womens
1,bos_brutesquad,lose_team,25,swing,1,,person,womens
1,bos_brutesquad,lose_team,25,dump,,,person,womens
1,bos_brutesquad,lose_team,25,down,,,person,womens
1,bos_brutesquad,lose_team,25,down,,,person,womens
1,bos_brutesquad,lose_team,25,down,,,person,womens
1,bos_brutesquad,lose_team,25,down,,,person,womens
1,bos_brutesquad,lose_team,25,down,,,person,womens
1,bos_brutesquad,lose_team,25,down,,,person,womens
1,bos_brutesquad,lose_team,25,turn,,,person,womens
1,bos_brutesquad,lose_team,26,swing,,brick,person,womens
1,bos_brutesquad,lose_team,26,down,1,,person,womens
1,bos_brutesquad,lose_team,26,swing,,,person,womens
1,bos_brutesquad,lose_team,26,down,,,person,womens
1,bos_brutesquad,lose_team,26,dump,,,person,womens
1,bos_brutesquad,lose_team,26,down,,,person,womens
1,bos_brutesquad,lose_team,26,dump,,,person,womens
1,bos_brutesquad,lose_team,26,dump,,,person,womens
1,bos_brutesquad,lose_team,26,swing,,,person,womens
1,bos_brutesquad,lose_team,26,swing,,,person,womens
1,bos_brutesquad,lose_team,26,swing,1,,person,womens
1,bos_brutesquad,lose_team,26,huck,,,person,womens
1,bos_brutesquad,lose_team,26,score,,,person,womens
2,bos_brutesquad,win_team,1,huck,1,brick,person,womens
2,bos_brutesquad,win_team,1,down,,,person,womens
2,bos_brutesquad,win_team,1,swing,,,person,womens
2,bos_brutesquad,win_team,1,down,,,person,womens
2,bos_brutesquad,win_team,1,down,,,person,womens
2,bos_brutesquad,win_team,1,turn,,,person,womens
2,bos_brutesquad,win_team,1,down,1,half,person,womens
2,bos_brutesquad,win_team,1,down,1,,person,womens
2,bos_brutesquad,win_team,1,turn,,,person,womens
2,bos_brutesquad,win_team,1,swing,1,half,person,womens
2,bos_brutesquad,win_team,1,down,,,person,womens
2,bos_brutesquad,win_team,1,down,,,person,womens
2,bos_brutesquad,win_team,1,turn,,,person,womens
2,bos_brutesquad,win_team,1,dump,,half,person,womens
2,bos_brutesquad,win_team,1,down,,,person,womens
2,bos_brutesquad,win_team,1,down,,,person,womens
2,bos_brutesquad,win_team,1,down,,,person,womens
2,bos_brutesquad,win_team,1,score,,,person,womens
2,bos_brutesquad,win_team,2,down,,half,person,womens
2,bos_brutesquad,win_team,2,dump,,,person,womens
2,bos_brutesquad,win_team,2,swing,1,,person,womens
2,bos_brutesquad,win_team,2,down,1,,person,womens
2,bos_brutesquad,win_team,2,down,1,,person,womens
2,bos_brutesquad,win_team,2,score,,,person,womens
2,bos_brutesquad,win_team,3,huck,1,brick,person,womens
2,bos_brutesquad,win_team,3,dump,,,person,womens
2,bos_brutesquad,win_team,3,down,,,person,womens
2,bos_brutesquad,win_team,3,down,,,person,womens
2,bos_brutesquad,win_team,3,turn,,,person,womens
2,bos_brutesquad,win_team,3,down,,half,person,womens
2,bos_brutesquad,win_team,3,swing,1,,person,womens
2,bos_brutesquad,win_team,3,dump,,,person,womens
2,bos_brutesquad,win_team,3,down,,,person,womens
2,bos_brutesquad,win_team,3,down,,,person,womens
2,bos_brutesquad,win_team,3,down,,,person,womens
2,bos_brutesquad,win_team,3,down,,,person,womens
2,bos_brutesquad,win_team,3,score,,,person,womens
2,bos_brutesquad,win_team,4,dump,,brick,person,womens
2,bos_brutesquad,win_team,4,down,,,person,womens
2,bos_brutesquad,win_team,4,huck,,,person,womens
2,bos_brutesquad,win_team,4,turn,,,person,womens
2,bos_brutesquad,win_team,4,down,,full,person,womens
2,bos_brutesquad,win_team,4,down,,,person,womens
2,bos_brutesquad,win_team,4,down,,,person,womens
2,bos_brutesquad,win_team,4,down,,,person,womens
2,bos_brutesquad,win_team,4,swing,,,person,womens
2,bos_brutesquad,win_team,4,down,,,person,womens
2,bos_brutesquad,win_team,4,swing,,,person,womens
2,bos_brutesquad,win_team,4,dump,,,person,womens
2,bos_brutesquad,win_team,4,down,,,person,womens
2,bos_brutesquad,win_team,4,score,,,person,womens
2,bos_brutesquad,win_team,5,dump,,half,person,womens
2,bos_brutesquad,win_team,5,down,1,,person,womens
2,bos_brutesquad,win_team,5,turn,,,person,womens
2,bos_brutesquad,win_team,6,down,,full,person,womens
2,bos_brutesquad,win_team,6,dump,,,person,womens
2,bos_brutesquad,win_team,6,swing,,,person,womens
2,bos_brutesquad,win_team,6,down,,,person,womens
2,bos_brutesquad,win_team,6,down,1,,person,womens
2,bos_brutesquad,win_team,6,huck,,,person,womens
2,bos_brutesquad,win_team,6,turn,,,person,womens
2,bos_brutesquad,win_team,6,down,1,endzone,person,womens
2,bos_brutesquad,win_team,6,turn,,,person,womens
2,bos_brutesquad,win_team,6,swing,,full,person,womens
2,bos_brutesquad,win_team,6,down,,,person,womens
2,bos_brutesquad,win_team,6,down,,,person,womens
2,bos_brutesquad,win_team,6,down,,,person,womens
2,bos_brutesquad,win_team,6,down,,,person,womens
2,bos_brutesquad,win_team,6,huck,,,person,womens
2,bos_brutesquad,win_team,6,turn,,,person,womens
2,bos_brutesquad,win_team,6,swing,1,quarter,person,womens
2,bos_brutesquad,win_team,6,down,,,person,womens
2,bos_brutesquad,win_team,6,down,1,,person,womens
2,bos_brutesquad,win_team,6,down,,,person,womens
2,bos_brutesquad,win_team,6,score,,,person,womens
2,bos_brutesquad,win_team,7,huck,,brick,person,womens
2,bos_brutesquad,win_team,7,turn,,,person,womens
2,bos_brutesquad,win_team,8,huck,,half,junk,womens
2,bos_brutesquad,win_team,8,turn,,,junk,womens
2,bos_brutesquad,win_team,8,down,,half,person,womens
2,bos_brutesquad,win_team,8,turn,,,person,womens
2,bos_brutesquad,win_team,8,down,,brick,person,womens
2,bos_brutesquad,win_team,8,turn,,,person,womens
2,bos_brutesquad,win_team,8,huck,,full,person,womens
2,bos_brutesquad,win_team,8,dump,,,person,womens
2,bos_brutesquad,win_team,8,swing,1,,person,womens
2,bos_brutesquad,win_team,8,down,1,,person,womens
2,bos_brutesquad,win_team,8,score,,,person,womens
2,bos_brutesquad,win_team,9,huck,,brick,person,womens
2,bos_brutesquad,win_team,9,turn,,,person,womens
2,bos_brutesquad,win_team,9,down,,half,person,womens
2,bos_brutesquad,win_team,9,turn,,,person,womens
2,bos_brutesquad,win_team,9,swing,,half,person,womens
2,bos_brutesquad,win_team,9,down,,,person,womens
2,bos_brutesquad,win_team,9,swing,1,,person,womens
2,bos_brutesquad,win_team,9,turn,,,person,womens
2,bos_brutesquad,win_team,9,huck,,full,person,womens
2,bos_brutesquad,win_team,9,turn,,,person,womens
2,bos_brutesquad,win_team,10,swing,,full,person,womens
2,bos_brutesquad,win_team,10,down,1,,person,womens
2,bos_brutesquad,win_team,10,swing,,,person,womens
2,bos_brutesquad,win_team,10,down,,,person,womens
2,bos_brutesquad,win_team,10,turn,,,person,womens
2,bos_brutesquad,win_team,10,dump,,full,person,womens
2,bos_brutesquad,win_team,10,down,1,,person,womens
2,bos_brutesquad,win_team,10,turn,,,person,womens
2,bos_brutesquad,win_team,11,huck,,half,person,womens
2,bos_brutesquad,win_team,11,down,1,,person,womens
2,bos_brutesquad,win_team,11,turn,,,person,womens
2,bos_brutesquad,win_team,11,swing,,endzone,person,womens
2,bos_brutesquad,win_team,11,down,,,person,womens
2,bos_brutesquad,win_team,11,score,,,person,womens
2,bos_brutesquad,win_team,12,swing,,quarter,person,womens
2,bos_brutesquad,win_team,12,swing,1,,person,womens
2,bos_brutesquad,win_team,12,down,1,,person,womens
2,bos_brutesquad,win_team,12,dish,,,person,womens
2,bos_brutesquad,win_team,12,swing,,,person,womens
2,bos_brutesquad,win_team,12,turn,,,person,womens
